ID,y
7123,103.34065
7124,94.68258
7127,107.262505
7131,104.72734
7132,92.67807
7133,96.978065
7134,109.18203
7135,91.49659
7136,110.05916
7137,95.09985
7141,95.18589
7144,106.9956
7147,105.30502
7148,97.67198
7150,97.00737
7151,92.9517
7152,105.52746
7154,94.75073
7156,95.61669
7157,106.14585
7159,117.76925
7161,101.021255
7163,97.09264
7164,100.80244
7167,78.39114
7169,101.77175
7170,94.04152
7173,95.53763
7174,107.130714
7177,109.76868
7178,103.89552
7179,96.917564
7180,80.40244
7181,109.814575
7182,92.2839
7184,96.55591
7185,112.23402
7186,92.77455
7187,116.678444
7188,94.73757
7189,108.39359
7191,103.13601
7193,108.13477
7197,97.961205
7199,96.31685
7200,110.40518
7201,91.49659
7204,93.5006
7207,111.92986
7209,111.01584
7210,93.787605
7211,99.14832
7213,96.43069
7214,112.162384
7216,111.53229
7217,94.36693
7220,108.649475
7224,108.76986
7225,93.08363
7226,111.53229
7227,95.011375
7234,112.23402
7236,82.43945
7239,109.50534
7240,91.802704
7242,114.86798
7244,104.4252
7245,90.1096
7247,98.03153
7248,94.20522
7249,117.471634
7250,112.524765
7251,101.69297
7252,109.85245
7253,78.439064
7256,93.24839
7260,96.93873
7261,111.98572
7264,101.01319
7269,111.30065
7270,91.4183
7273,105.10586
7279,93.61631
7281,111.34724
7284,95.894356
7285,112.517365
7286,117.80483
7287,93.1413
7289,96.48352
7292,90.86205
7293,111.766685
7296,99.38942
7297,111.36069
7298,95.46563
7299,113.4506
7301,103.89942
7304,106.759224
7306,108.65445
7308,96.48352
7309,97.0945
7312,91.39478
7313,78.439064
7314,96.89482
7316,93.47355
7319,110.69089
7321,111.81658
7323,98.572655
7324,103.47403
7325,94.989136
7328,95.73906
7330,77.10973
7334,95.44637
7337,111.88393
7338,103.05038
7339,95.56776
7341,92.958626
7342,111.93822
7344,103.89632
7345,103.139496
7347,108.08
7349,111.34724
7350,96.68635
7353,102.25117
7355,110.87339
7356,94.51745
7357,115.954994
7358,102.84689
7360,95.73143
7363,99.59115
7364,94.036285
7366,103.80752
7368,92.88203
7369,108.338974
7370,96.10489
7373,94.48912
7374,101.488434
7375,97.296425
7377,94.03289
7379,97.76361
7380,119.606606
7382,100.267944
7383,92.5182
7385,107.95889
7386,103.35574
7391,95.28768
7394,94.61534
7396,112.524765
7397,94.50584
7399,98.87236
7400,104.86535
7403,78.652626
7405,111.399704
7408,106.5449
7414,108.88752
7416,97.7689
7417,94.545784
7419,94.24398
7420,104.462616
7421,96.09508
7422,94.27648
7423,96.97037
7425,77.41556
7430,101.30589
7432,96.15076
7433,102.10857
7434,104.64818
7436,109.23552
7437,93.86267
7438,108.02202
7440,100.787674
7441,92.80018
7442,109.96473
7445,94.62709
7446,96.10721
7448,110.55163
7450,97.90006
7451,93.619576
7454,103.34356
7455,103.075745
7457,106.33691
7459,96.31098
7462,93.99832
7464,93.619576
7465,102.102066
7466,95.39364
7467,107.33531
7469,103.18171
7472,95.94168
7473,108.28769
7479,95.44637
7480,107.813805
7484,103.66581
7491,93.44897
7494,99.2404
7495,97.8261
7501,98.54222
7503,92.39446
7504,107.33846
7505,97.37638
7508,110.97717
7509,90.972404
7510,78.439064
7511,111.5854
7515,98.37702
7516,102.025314
7517,95.32486
7518,103.3335
7519,93.981026
7521,97.194
7522,106.406975
7524,99.432434
7526,105.75446
7527,94.390274
7528,103.36123
7529,92.510185
7534,106.43652
7537,107.25632
7538,97.19482
7540,105.86268
7541,110.97717
7545,114.17016
7551,111.50285
7553,94.96674
7554,102.511375
7555,95.88714
7561,111.793335
7562,94.665535
7564,97.94224
7565,100.851105
7566,93.41435
7567,105.94223
7569,100.936005
7570,95.4156
7571,116.48966
7572,102.76991
7574,100.64733
7578,109.46121
7579,93.239815
7586,93.51474
7587,87.82376
7590,92.627594
7593,108.28769
7594,102.95396
7595,93.41435
7600,96.60543
7601,79.61117
7602,93.58531
7603,112.00508
7604,97.011246
7606,99.932274
7608,111.90239
7613,78.725044
7615,109.01645
7616,109.16631
7617,112.8706
7618,94.390274
7619,107.43594
7622,107.45809
7623,103.860115
7624,97.579544
7625,99.37368
7626,94.52664
7627,102.93099
7628,77.563286
7631,103.70331
7632,106.829384
7633,93.873314
7634,106.72988
7635,93.55478
7636,111.82401
7637,111.82401
7639,92.769
7640,77.422554
7644,110.40518
7645,94.229965
7648,105.115005
7649,96.42001
7650,109.15649
7652,102.102066
7653,92.3923
7655,95.25894
7659,109.715195
7662,96.25238
7664,100.172615
7666,97.29221
7668,102.102745
7669,106.94409
7670,97.09467
7672,101.86816
7673,108.92082
7678,95.8652
7679,78.14436
7680,102.4969
7683,93.67654
7685,117.80483
7688,93.523605
7690,108.673584
7692,94.14245
7693,91.15809
7695,111.88393
7696,98.14232
7698,96.54751
7699,109.22207
7702,91.8767
7703,111.536575
7704,96.381935
7707,111.5854
7713,78.63016
7715,103.62795
7717,109.99582
7718,100.49184
7719,104.275085
7721,106.50228
7722,102.38612
7725,99.95827
7727,100.774506
7730,80.13862
7733,91.425285
7735,102.532104
7740,111.536575
7741,110.404335
7742,91.84698
7744,98.59054
7747,94.815506
7750,77.41556
7752,107.53848
7754,106.691124
7756,104.87778
7757,97.31837
7758,102.25112
7760,102.4969
7761,93.12048
7763,106.27847
7765,93.556435
7767,111.82401
7768,92.46574
7771,93.32945
7773,98.88103
7774,97.93765
7776,98.06329
7779,92.21458
7783,93.1718
7786,97.65669
7787,101.73823
7789,94.3514
7791,92.69402
7793,102.63219
7794,99.72667
7795,93.85207
7799,78.725044
7800,101.61083
7802,102.85193
7805,99.48943
7807,100.718414
7808,95.45383
7811,109.56605
7817,108.964775
7818,106.829384
7819,92.22704
7822,93.147995
7823,112.41478
7825,110.697044
7828,96.845795
7832,97.11169
7833,80.40459
7834,103.29089
7835,96.66643
7837,96.99291
7840,97.7552
7842,95.511955
7843,116.52553
7844,92.47278
7846,93.12048
7850,96.69774
7853,110.160774
7855,112.36456
7858,95.48841
7863,112.4094
7865,110.30336
7866,100.67673
7868,96.41258
7869,109.50951
7871,78.39114
7872,102.84307
7874,100.783875
7877,109.554565
7878,94.26151
7879,104.77648
7881,95.93653
7883,93.12274
7885,97.61582
7886,94.96674
7889,95.38616
7890,105.96606
7891,95.586914
7893,97.38481
7894,103.21659
7896,109.15649
7898,106.336754
7901,95.35121
7902,108.08
7904,105.104675
7905,96.364426
7906,102.953964
7909,94.43438
7910,105.45908
7913,96.894005
7918,110.30336
7919,91.256874
7923,93.436386
7925,92.50369
7927,91.67278
7930,97.99908
7932,99.04731
7933,95.57465
7935,94.73783
7939,106.23053
7942,99.01189
7943,103.40648
7945,99.331505
7946,92.88203
7948,100.87833
7949,107.426125
7950,92.97695
7951,111.82401
7955,103.749374
7959,94.70886
7960,111.536575
7961,96.57018
7962,103.99328
7964,98.40436
7965,96.147385
7966,110.40518
7967,104.23495
7968,101.23234
7971,110.32844
7974,91.256874
7976,102.48636
7978,109.01207
7982,111.536575
7983,95.17567
7984,103.87072
7986,93.52747
7989,107.426125
7991,108.08
7992,106.46381
7993,103.25475
7994,110.43385
7995,97.11169
7997,94.93574
7998,103.87072
7999,108.964775
8002,91.10252
8007,100.99562
8009,101.28166
8011,94.7492
8013,101.9979
8015,105.36367
8017,111.3571
8019,117.5755
8023,95.187416
8024,111.93822
8026,109.83233
8027,94.08427
8029,96.48484
8030,103.42337
8031,94.82451
8033,102.51661
8035,98.58435
8036,114.945435
8039,108.18163
8042,90.193825
8044,92.675095
8046,78.50061
8048,113.164116
8049,96.364426
8050,105.44045
8053,96.93598
8054,99.12322
8059,96.15999
8061,94.05734
8062,109.71839
8064,104.644806
8066,105.14068
8067,96.72473
8068,95.53689
8070,97.87738
8071,111.7843
8072,97.01445
8076,96.2652
8080,92.389366
8081,109.44545
8084,102.95689
8087,103.17844
8089,91.89832
8090,118.597176
8091,103.506004
8094,114.39101
8100,92.61225
8101,92.892685
8110,96.60193
8111,108.08
8112,94.71267
8115,104.23074
8116,100.55111
8118,104.644806
8121,118.47969
8125,111.21156
8127,105.708084
8128,98.02137
8129,108.156136
8131,99.513145
8138,97.217865
8139,104.65027
8140,94.64145
8141,98.88103
8142,115.991936
8143,108.409424
8145,109.83233
8146,91.413124
8148,110.07027
8153,111.1821
8154,91.13869
8155,107.37286
8161,96.28823
8162,107.83447
8163,90.972404
8166,111.00141
8168,110.959755
8170,98.52105
8172,108.13477
8173,92.06714
8176,105.55442
8179,99.80374
8181,93.70824
8182,117.72486
8184,111.79258
8190,102.4969
8191,94.636765
8194,103.24487
8196,109.72623
8198,106.35701
8199,110.86464
8201,111.187836
8202,95.28349
8207,94.97533
8208,109.26457
8211,113.69154
8214,110.39002
8217,95.89488
8218,99.64933
8222,94.92591
8229,107.196655
8231,95.57151
8233,95.45307
8236,92.82166
8238,107.12283
8240,101.28917
8243,98.18944
8246,99.48391
8250,94.41617
8254,104.93823
8256,77.21577
8257,99.84096
8258,98.0038
8260,94.91325
8261,104.77705
8263,114.00412
8264,96.20843
8267,105.915794
8268,94.028206
8271,97.23645
8272,109.26457
8275,95.749016
8276,94.7653
8277,108.32251
8278,116.96738
8279,94.071655
8280,109.21199
8281,100.44494
8282,98.93187
8287,111.78296
8288,92.40152
8289,112.4269
8294,101.5854
8296,99.02838
8299,103.752975
8302,103.52142
8308,109.882706
8314,106.6871
8315,103.288574
8316,106.92098
8317,98.58772
8319,106.27784
8320,94.48715
8321,117.79373
8323,93.48719
8325,96.57192
8326,111.2499
8328,109.90963
8330,104.11138
8331,95.3315
8332,108.06199
8334,93.86012
8338,91.96597
8339,94.39695
8341,99.37488
8345,110.55924
8346,96.53287
8347,107.46928
8349,95.49629
8351,98.08707
8352,108.89187
8353,109.90963
8355,108.2124
8358,110.8299
8359,97.95739
8360,95.65875
8361,106.95541
8363,98.814766
8364,95.68653
8365,97.661606
8366,108.73147
8370,104.23501
8372,98.09603
8376,98.67429
8377,106.96306
8379,108.19429
8380,94.46521
8381,108.44718
8386,91.93917
8388,103.810776
8389,94.64298
8391,106.68386
8394,104.93823
8396,108.05903
8398,101.085754
8400,111.11102
8401,95.23822
8404,99.37488
8407,96.560326
8408,115.17192
8409,109.90963
8410,109.53937
8411,100.03649
8413,98.7744
8414,106.62014
8416,96.83602
